chr	start	end	EnsemblID	GeneSymbol
490	1	15740051	15749896	ENSG00000224459	RP11-169K16.4
491	1	15742422	15747982	ENSG00000162460	TMEM82
492	1	15756607	15786594	ENSG00000162458	FBLIM1
493	1	15792796	15793285	ENSG00000224321	RPL12P14
494	1	15807169	15809348	ENSG00000233954	UQCRHL
495	1	15828232	15828669	ENSG00000178715	RP11-169K16.8
496	1	15834474	15848147	ENSG00000179743	FLJ37453
497	1	15847864	15940460	ENSG00000065526	SPEN
498	1	15917698	15917908	ENSG00000270620	RP1-134O19.3
499	1	15941869	15976132	ENSG00000116809	ZBTB17
500	1	15969632	15970194	ENSG00000234607	RP11-5P18.1
501	1	15988182	15988441	ENSG00000231353	RP11-5P18.3
502	1	15989140	15989375	ENSG00000275503	RP11-5P18.11
503	1	15989871	15994751	ENSG00000224966	TBC1D3P6
504	1	16004236	16008807	ENSG00000183888	C1orf64
505	1	16006160	16006671	ENSG00000233078	RP11-5P18.5
506	1	16014028	16019594	ENSG00000173641	HSPB7
507	1	16018875	16034050	ENSG00000186510	CLCNKA
508	1	16035178	16040029	ENSG00000232456	RP11-5P18.10
509	1	16043736	16057308	ENSG00000184908	CLCNKB
510	1	16057769	16073632	ENSG00000185519	FAM131C
511	1	16124337	16156087	ENSG00000142627	EPHA2
512	1	16155211	16157329	ENSG00000227959	RP11-276H7.2
513	1	16159266	16161883	ENSG00000224621	RP11-276H7.3
514	1	16197854	16198357	ENSG00000234166	ARHGEF19-AS1
515	1	16197854	16212609	ENSG00000142632	ARHGEF19
516	1	16215909	16228027	ENSG00000237276	ANO7L1
517	1	16231700	16237162	ENSG00000132881	RSG1
518	1	16241213	16241398	ENSG00000233929	MT1XP1
519	1	16246839	16352454	ENSG00000037637	FBXO42
520	1	16352575	16398145	ENSG00000055070	SZRD1
521	1	16369150	16369530	ENSG00000226457	RP11-430L17.1
522	1	16387117	16437424	ENSG00000187144	SPATA21
523	1	16440672	16460078	ENSG00000157191	NECAP2
524	1	16460948	16468481	ENSG00000226029	RP4-798A10.2
525	1	16467436	16499257	ENSG00000080947	CROCCP3
526	1	16514122	16514285	ENSG00000206652	RNU1-1
527	1	16514645	16515754	ENSG00000261135	RP4-798A10.7
528	1	16520694	16521796	ENSG00000224174	RP4-798A10.4
529	1	16533886	16536172	ENSG00000233421	RP5-875O13.1
530	1	16534081	16534224	ENSG00000277344	RNU1-6P
531	1	16539066	16539575	ENSG00000268991	FAM231B
532	1	16548651	16552531	ENSG00000225710	RP5-875O13.6
533	1	16562319	16613562	ENSG00000219481	NBPF1
534	1	16617391	16617729	ENSG00000271732	RP5-1182A14.5
535	1	16618969	16644683	ENSG00000215908	CROCCP2
536	1	16645622	16650289	ENSG00000186301	MST1P2
537	1	16656879	16667524	ENSG00000282143	RP1-163M9.8
538	1	16666785	16666948	ENSG00000207513	RNU1-3
539	1	16673003	16673512	ENSG00000237847	FAM231A
540	1	16681097	16688749	ENSG00000280114	RP5-875O13.7
541	1	16685621	16686055	ENSG00000236698	EIF1AXP1
542	1	16687339	16720157	ENSG00000268869	ESPNP
543	1	16701546	16705594	ENSG00000279151	RP1-163M9.7
544	1	16733951	16734461	ENSG00000279132	FAM231C
545	1	16739938	16750589	ENSG00000282740	RP5-1182A14.7
546	1	16740273	16972979	ENSG00000058453	CROCC
547	1	16740280	16750968	ENSG00000227684	CROCCP4
548	1	16740516	16740679	ENSG00000207389	RNU1-4
549	1	16754910	16770237	ENSG00000186715	MST1L
550	1	16851257	16853129	ENSG00000223643	RP11-108M9.1
551	1	16855407	16859284	ENSG00000230239	RP11-108M9.2
552	1	16858949	16859021	ENSG00000263811	MIR3675
553	1	16870945	16874092	ENSG00000228549	RP11-108M9.3
554	1	16873708	16873851	ENSG00000277234	RNU1-5P
555	1	16888538	16889649	ENSG00000238142	RP11-108M9.4
556	1	16889095	16889602	ENSG00000235241	RP11-108M9.5
557	1	16895980	16896143	ENSG00000207005	RNU1-2
558	1	16904339	16904776	ENSG00000272426	RP11-108M9.6
559	1	16974502	16980835	ENSG00000117122	MFAP2
560	1	16978926	17005091	ENSG00000226526	RP1-37C10.3
561	1	16985958	17011928	ENSG00000159363	ATP13A2
562	1	17018722	17054170	ENSG00000117118	SDHB
563	1	17066761	17119435	ENSG00000117115	PADI2
564	1	17189783	17197617	ENSG00000204362	RP11-380J14.1
565	1	17193232	17201733	ENSG00000282843	RP11-380J14.4
566	1	17205126	17246005	ENSG00000142623	PADI1
567	1	17249098	17284233	ENSG00000142619	PADI3
568	1	17277889	17277975	ENSG00000266634	MIR3972
569	1	17308195	17364004	ENSG00000159339	PADI4
570	1	17329012	17331796	ENSG00000280226	AC004824.1
571	1	17372196	17401699	ENSG00000276747	PADI6
572	1	17406760	17439724	ENSG00000179051	RCC2
573	1	17406760	17407382	ENSG00000227751	RP1-20B21.4
574	1	17539835	17697874	ENSG00000074964	ARHGEF10L
575	1	17717687	17749978	ENSG00000236648	RP11-473A10.2
576	1	17755313	17827063	ENSG00000117148	ACTL8
577	1	18065657	18074412	ENSG00000261781	RP11-174G17.2
578	1	18107746	18378483	ENSG00000117154	IGSF21
579	1	18109389	18115861	ENSG00000280222	RP11-174G17.3
580	1	18166929	18179346	ENSG00000230035	RP11-174G17
581	1	18385829	18388514	ENSG00000225387	RP11-422P22.1
582	1	18480982	18486126	ENSG00000179023	KLHDC7A
583	1	18513118	18513383	ENSG00000235282	DYNLL1P3
584	1	18595414	18595636	ENSG00000225478	RP1-8B22.2
585	1	18631006	18748866	ENSG00000009709	PAX7
586	1	18839599	18859682	ENSG00000179002	TAS1R2
587	1	18849273	18921121	ENSG00000255275	RP13-279N23.2
588	1	18871430	18902781	ENSG00000159423	ALDH4A1
589	1	18883202	18883275	ENSG00000265606	MIR4695
590	1	18897071	18897148	ENSG00000221662	MIR1290
591	1	18904281	18956686	ENSG00000169991	IFFO2
592	1	19072110	19075511	ENSG00000272084	RP5-1126H10.2
593	1	19074506	19210276	ENSG00000127481	UBR4
594	1	19210501	19240704	ENSG00000230424	RP1-43E13.2
595	1	19215664	19251552	ENSG00000127463	EMC1
596	1	19251539	19260128	ENSG00000053372	MRTO4
597	1	19265982	19274194	ENSG00000211454	AKR7L
598	1	19282558	19289250	ENSG00000162482	AKR7A3
599	1	19297080	19297903	ENSG00000270728	RP4-657E11.10
600	1	19303965	19312146	ENSG00000053371	AKR7A2
601	1	19305076	19305182	ENSG00000200403	RNU6-1099P
602	1	19312326	19329300	ENSG00000040487	PQLC2
603	1	19338776	19485539	ENSG00000077549	CAPZB
604	1	19424384	19424671	ENSG00000240490	RN7SL277P
605	1	19510593	19510733	ENSG00000201609	RNU4-28P
606	1	19591802	19596832	ENSG00000235185	RP5-1056L3.1
607	1	19596977	19629821	ENSG00000173436	MINOS1
608	1	19596979	19658056	ENSG00000270136	MINOS1-NBL1
609	1	19608114	19608568	ENSG00000226396	RP5-1056L3.3
610	1	19640554	19658456	ENSG00000158747	NBL1
611	1	19665287	19679562	ENSG00000158748	HTR6
612	1	19682213	19799945	ENSG00000162542	TMCO4
613	1	19814029	19815278	ENSG00000178828	RNF186
614	1	19814367	19819502	ENSG00000235434	RP11-91K11.2
615	1	19882513	19912945	ENSG00000169914	OTUD3
616	1	19920009	19923617	ENSG00000188784	PLA2G2E
617	1	19970969	19971269	ENSG00000242688	RN7SL304P
618	1	19975431	19980416	ENSG00000188257	PLA2G2A
619	1	20028179	20091190	ENSG00000127472	PLA2G5
620	1	20111939	20119566	ENSG00000117215	PLA2G2D
621	1	20139326	20150386	ENSG00000158786	PLA2G2F
622	1	20154338	20160568	ENSG00000227066	RP3-340N1.2
623	1	20161253	20177424	ENSG00000187980	PLA2G2C
624	1	20184242	20186486	ENSG00000225986	UBXN10-AS1
625	1	20186085	20196048	ENSG00000162543	UBXN10
626	1	20243095	20244655	ENSG00000228105	RP3-340N1.6
627	1	20290919	20354894	ENSG00000158816	VWA5B1
628	1	20294211	20323187	ENSG00000226664	RP4-745E8.2
629	1	20360579	20431234	ENSG00000236963	LINC01141
630	1	20412304	20413253	ENSG00000226487	RP4-749H3.2
631	1	20482391	20486220	ENSG00000162545	CAMK2N1
632	1	20499448	20508161	ENSG00000090432	MUL1
633	1	20525989	20526751	ENSG00000215520	RPS4XP4
634	1	20552439	20555010	ENSG00000183114	FAM43B
635	1	20588948	20618908	ENSG00000158825	CDA
636	1	20633455	20651511	ENSG00000158828	PINK1
637	1	20642657	20652193	ENSG00000117242	PINK1-AS
638	1	20651767	20661544	ENSG00000244038	DDOST
639	1	20664014	20718017	ENSG00000117245	KIF17
640	1	20692734	20694013	ENSG00000235432	RP5-930J4.5
641	1	20719732	20732837	ENSG00000189410	SH2D5
642	1	20732880	20733952	ENSG00000233069	RP5-930J4.2
643	1	20742661	20787323	ENSG00000127483	HP1BP3
644	1	20806292	21176888	ENSG00000075151	EIF4G3
645	1	20841241	20841302	ENSG00000251914	RNU7-200P
646	1	20988314	20988432	ENSG00000221808	MIR1256
647	1	21003550	21003934	ENSG00000233072	RPS15AP6
648	1	21073639	21073753	ENSG00000236073	RP11-487E1.2
649	1	21161475	21162081	ENSG00000235112	HSPE1P27
650	1	21217247	21345504	ENSG00000117298	ECE1
651	1	21266082	21267251	ENSG00000236936	RP3-329E20.2
652	1	21293290	21299774	ENSG00000231105	RP5-1071N3.1
653	1	21397987	21398362	ENSG00000236216	PPP1R11P1
654	1	21411460	21413293	ENSG00000228823	RP11-293F5.8
655	1	21415898	21417492	ENSG00000236009	RP11-293F5.1
656	1	21424625	21427967	ENSG00000227001	NBPF2P
657	1	21428303	21429536	ENSG00000187952	HS6ST1P1
658	1	21434318	21437558	ENSG00000186543	CROCCP5
659	1	21440128	21485005	ENSG00000142794	NBPF3
660	1	21459756	21460082	ENSG00000176378	PFN1P10
661	1	21509372	21578412	ENSG00000162551	ALPL
662	1	21586472	21591187	ENSG00000233431	RP11-63N8.3
663	1	21596215	21669363	ENSG00000076864	RAP1GAP
664	1	21678298	21783606	ENSG00000090686	USP48
665	1	21768269	21768575	ENSG00000231978	RP11-132G19.3
666	1	21812265	21825221	ENSG00000187942	LDLRAD2
667	1	21822245	21937297	ENSG00000142798	HSPG2
668	1	21908098	21908580	ENSG00000232037	RP11-26H16.1
669	1	21950679	21956871	ENSG00000283234	RP11-26H16.4
670	1	21977021	21998642	ENSG00000219073	CELA3B
671	1	21987481	21987777	ENSG00000273610	RN7SL386P
672	1	21987816	21987919	ENSG00000201919	RNU6-1022P
673	1	22001656	22012539	ENSG00000142789	CELA3A
674	1	22010650	22010946	ENSG00000278124	RN7SL186P
675	1	22010985	22011088	ENSG00000201273	RNU6-776P
676	1	22023990	22026048	ENSG00000228397	RP1-224A6.3
677	1	22024531	22031225	ENSG00000218510	LINC00339
678	1	22052627	22092946	ENSG00000070831	CDC42
679	1	22059197	22064199	ENSG00000230068	CDC42-IT1
680	1	22068340	22068827	ENSG00000271428	RP1-224A6.8
681	1	22100613	22101360	ENSG00000271840	RP1-224A6.9
682	1	22117305	22143969	ENSG00000162552	WNT4
683	1	22266239	22266300	ENSG00000266564	MIR4418
684	1	22322840	22323331	ENSG00000234397	RP11-415K20.1
685	1	22364630	22366482	ENSG00000279625	RP11-415K20.2
686	1	22451851	22531157	ENSG00000184677	ZBTB40
687	1	22517474	22519708	ENSG00000237200	ZBTB40-IT1
688	1	22563564	22603594	ENSG00000070886	EPHA8
689	1	22633258	22633366	ENSG00000276835	MIR6127
690	1	22636506	22639608	ENSG00000173372	C1QA
691	1	22643630	22648110	ENSG00000159189	C1QC
692	1	22652762	22661538	ENSG00000173369	C1QB
693	1	22710839	22921500	ENSG00000133216	EPHB2
694	1	22719517	22719598	ENSG00000265422	MIR4684
695	1	22835713	22836849	ENSG00000225952	RP11-69E9.1
696	1	22863159	22863226	ENSG00000264014	MIR4253
697	1	22953043	22965338	ENSG00000215906	LACTBL1
698	1	23010834	23015850	ENSG00000227868	C1orf234
699	1	23019448	23083689	ENSG00000004487	KDM1A
700	1	23020147	23088058	ENSG00000240553	RP1-184J9.2
701	1	23044305	23044372	ENSG00000263793	MIR3115
702	1	23057858	23057934	ENSG00000266802	MIR4419A
703	1	23084023	23177808	ENSG00000169641	LUZP1
704	1	23140325	23141142	ENSG00000229010	RP5-979D14.1
705	1	23162704	23162810	ENSG00000206935	RNU6-514P
706	1	23163953	23164053	ENSG00000252578	RNU6-135P
707	1	23191895	23194729	ENSG00000179546	HTR1D
708	1	23244765	23245224	ENSG00000215381	RP5-1057J7.1
709	1	23281309	23286752	ENSG00000261326	LINC01355
710	1	23303771	23344336	ENSG00000125944	HNRNPR
711	1	23359448	23369442	ENSG00000125945	ZNF436
712	1	23368997	23371839	ENSG00000249087	ZNF436-AS1
713	1	23370254	23370346	ENSG00000201405	Y_RNA
714	1	23378380	23379029	ENSG00000271420	RP5-1057J7.7
715	1	23381061	23424740	ENSG00000204219	TCEA3
716	1	23410832	23412146	ENSG00000232482	RP4-654C18.1
717	1	23428563	23484568	ENSG00000088280	ASAP3
718	1	23506430	23531220	ENSG00000007968	E2F2
719	1	23549139	23550915	ENSG00000235052	RP1-150O5.3
720	1	23557918	23559794	ENSG00000117318	ID3
721	1	23581495	23640568	ENSG00000197880	MDS2
722	1	23670294	23680259	ENSG00000229239	RP11-223J15.2
723	1	23691779	23696425	ENSG00000142676	RPL11
724	1	23743155	23762059	ENSG00000011007	TCEB3
725	1	23760382	23778287	ENSG00000236810	TCEB3-AS1
726	1	23778405	23788232	ENSG00000057757	PITHD1
727	1	23790970	23795539	ENSG00000011009	LYPLA2
728	1	23795599	23800804	ENSG00000117308	GALE
729	1	23801885	23838620	ENSG00000117305	HMGCL
730	1	23845077	23868294	ENSG00000179163	FUCA1
731	1	23870526	23913362	ENSG00000188822	CNR2
732	1	23901471	23902737	ENSG00000229106	BTBD6P1
733	1	23907111	23907885	ENSG00000232557	RP11-4M23.3
734	1	23929070	23929147	ENSG00000264926	MIR378F
735	1	23949016	23949383	ENSG00000230228	RP11-4M23.4
736	1	23959109	23963462	ENSG00000189266	PNRC2
737	1	23964804	23980927	ENSG00000188529	SRSF10
738	1	24007881	24008519	ENSG00000215905	RP11-4M23.7
739	1	24040835	24086799	ENSG00000225315	RP11-293P20.2
740	1	24056035	24112175	ENSG00000142661	MYOM3
741	1	24066774	24083565	ENSG00000230703	RP11-293P20.4
742	1	24119771	24143121	ENSG00000142677	IL22RA1
743	1	24154157	24187959	ENSG00000185436	IFNLR1
744	1	24200240	24211693	ENSG00000230023	RP11-10N16.2
745	1	24307556	24321901	ENSG00000232298	RP11-10N16.3
746	1	24319322	24364482	ENSG00000158055	GRHL3
747	1	24356999	24416934	ENSG00000001460	STPG1
748	1	24415794	24472976	ENSG00000001461	NIPAL3
749	1	24502351	24541040	ENSG00000117602	RCAN3
750	1	24538802	24556024	ENSG00000264443	RP4-594I10.3
751	1	24556111	24609328	ENSG00000184454	NCMAP
752	1	24563627	24563974	ENSG00000227312	RP11-496D1.2
753	1	24625411	24625513	ENSG00000239106	Y_RNA
754	1	24631716	24673267	ENSG00000133226	SRRM1
755	1	24745357	24844324	ENSG00000169504	CLIC4
756	1	24777873	24777979	ENSG00000238482	RNU6-1208P
757	1	24899511	24965121	ENSG00000020633	RUNX3
758	1	24919345	24919416	ENSG00000278034	MIR6731
759	1	24961345	24963097	ENSG00000229162	RP11-84D1.1
760	1	24968423	24970865	ENSG00000261025	RP11-84D1.2
761	1	25023503	25023586	ENSG00000264371	MIR4425
762	1	25043707	25113120	ENSG00000233755	RP4-799D16.1
763	1	25125053	25125454	ENSG00000233419	RP4-781L3.1
764	1	25208139	25209437	ENSG00000231953	RP4-706G24.1
765	1	25222679	25232502	ENSG00000117614	SYF2
766	1	25242237	25338213	ENSG00000117616	RSRP1
767	1	25247837	25248321	ENSG00000272432	RP3-465N24.6
768	1	25266102	25267136	ENSG00000261349	RP3-465N24.5
769	1	25272393	25330445	ENSG00000187010	RHD
770	1	25294164	25294643	ENSG00000224183	SDHDP6
771	1	25336429	25337465	ENSG00000259984	RP11-335G20.7
772	1	25337917	25362361	ENSG00000183726	TMEM50A
773	1	25362249	25430192	ENSG00000188672	RHCE
774	1	25398721	25399198	ENSG00000238084	RP3-469D22.1
775	1	25430858	25500209	ENSG00000204178	TMEM57
776	1	25543580	25568886	ENSG00000157978	LDLRAP1
777	1	25581478	25590356	ENSG00000225643	RP11-70P17.1
778	1	25617468	25786207	ENSG00000117643	MAN1C1
779	1	25644544	25659111	ENSG00000233478	RP1-187B23.1
780	1	25800176	25818224	ENSG00000162430	SEPN1
781	1	25811470	25823744	ENSG00000255054	RP1-317E23.6
782	1	25816749	25820797	ENSG00000228172	RP1-317E23.3
783	1	25818640	25832942	ENSG00000117640	MTFR1L
784	1	25831913	25832134	ENSG00000272478	RP1-317E23.7
785	1	25831913	25859458	ENSG00000127423	AUNIP
786	1	25859613	25863420	ENSG00000236528	RP1-125I3.2
787	1	25861210	25871253	ENSG00000182749	PAQR7
788	1	25877496	25877605	ENSG00000207302	Y_RNA
789	1	25884181	25906991	ENSG00000117632	STMN1
790	1	25887360	25887610	ENSG00000229786	SNRPFP2
791	1	25888970	25889109	ENSG00000223624	RP1-125I3.4
792	1	25959767	25998157	ENSG00000158006	PAFAH2
793	1	25964197	25964300	ENSG00000207237	RNU6-110P
794	1	26006006	26006130	ENSG00000252190	SCARNA17
795	1	26006216	26006299	ENSG00000252691	SCARNA18
796	1	26019884	26036464	ENSG00000158008	EXTL1
797	1	26037252	26046133	ENSG00000158014	SLC30A2
798	1	26051304	26068436	ENSG00000158022	TRIM63
799	1	26111165	26125543	ENSG00000175087	PDIK1L
800	1	26159020	26163962	ENSG00000197245	FAM110D
801	1	26164161	26168581	ENSG00000282872	RP11-96L14.8
802	1	26169516	26171821	ENSG00000236782	RP11-96L14.7
803	1	26169871	26170873	ENSG00000142684	ZNF593
804	1	26177403	26189886	ENSG00000142675	CNKSR1
805	1	26190561	26202968	ENSG00000188782	CATSPER4
806	1	26209741	26229840	ENSG00000236155	RP11-231P20.2
807	1	26218581	26220476	ENSG00000278572	RP11-231P20.6
808	1	26234153	26279038	ENSG00000130695	CEP85
809	1	26263041	26263398	ENSG00000270733	RP11-231P20.5
810	1	26279176	26281522	ENSG00000142669	SH3BGRL3
811	1	26281328	26318363	ENSG00000158062	UBXN11
812	1	26317957	26320523	ENSG00000169442	CD52
813	1	26321859	26354130	ENSG00000176092	AIM1L
814	1	26326688	26327033	ENSG00000225854	RP11-569G9.7
815	1	26361634	26374522	ENSG00000176083	ZNF683
816	1	26410778	26429722	ENSG00000131914	LIN28A
817	1	26432282	26471294	ENSG00000117682	DHDDS
818	1	26454653	26455187	ENSG00000223583	RP3-476K8.4
819	1	26462756	26467282	ENSG00000225891	RP3-476K8.3
820	1	26472450	26475972	ENSG00000198830	HMGN2
821	1	26519354	26520250	ENSG00000224129	DPPA2P2
822	1	26529761	26575030	ENSG00000117676	RPS6KA1
823	1	26554542	26554593	ENSG00000238705	MIR1976
824	1	26593243	26593546	ENSG00000243905	RN7SL679P
825	1	26593940	26594041	ENSG00000252802	Y_RNA
826	1	26602369	26602432	ENSG00000252429	RNU7-29P
827	1	26640377	26640614	ENSG00000229247	RP11-492M19.3
828	1	26642286	26642389	ENSG00000238316	snoU13
829	1	26647447	26647681	ENSG00000235069	RP4-785J1.1
830	1	26692132	26694131	ENSG00000260063	RP5-968P14.2
831	1	26693236	26782104	ENSG00000117713	ARID1A
832	1	26787472	26798398	ENSG00000060642	PIGV
833	1	26814822	26815112	ENSG00000241188	RN7SL165P
834	1	26826710	26857602	ENSG00000204160	ZDHHC18
835	1	26863138	26864457	ENSG00000175793	SFN
836	1	26876133	26878245	ENSG00000226698	RP1-50O24.6
837	1	26876133	26890297	ENSG00000142751	GPN2
838	1	26890488	26900466	ENSG00000198746	GPATCH3
839	1	26900238	26946862	ENSG00000090273	NUDC
840	1	26911489	26913966	ENSG00000131910	NR0B2
841	1	26949562	26960406	ENSG00000175707	KDF1
842	1	26980165	26980975	ENSG00000172746	RPL12P13
843	1	26983628	26984024	ENSG00000224064	RP11-344H11.5
844	1	26985897	26986340	ENSG00000225294	OSTCP2
845	1	26993707	27000898	ENSG00000253368	TRNP1
846	1	27005020	27012836	ENSG00000158246	FAM46B
847	1	27064991	27065365	ENSG00000280403	AL137860.1
848	1	27098815	27166981	ENSG00000090020	SLC9A1
849	1	27176751	27177277	ENSG00000229985	RP11-40H20.5
850	1	27200834	27201473	ENSG00000214973	CHCHD3P3
851	1	27206930	27207796	ENSG00000225159	NPM1P39
852	1	27211265	27211484	ENSG00000225990	SNRPEP7
853	1	27229106	27234352	ENSG00000224311	RP11-40H20.4
854	1	27234516	27308633	ENSG00000142784	WDTC1
855	1	27255464	27255567	ENSG00000252098	Y_RNA
856	1	27311240	27311838	ENSG00000243659	RP11-4K3__A.3
857	1	27322145	27336400	ENSG00000186501	TMEM222
858	1	27325219	27325325	ENSG00000206888	RNU6-48P
859	1	27325329	27325796	ENSG00000241547	ACTG1P20
860	1	27342020	27353937	ENSG00000142765	SYTL1
861	1	27355184	27366892	ENSG00000142733	MAP3K6
862	1	27369112	27374824	ENSG00000142748	FCN3
863	1	27379176	27383380	ENSG00000174950	CD164L2
864	1	27389468	27390145	ENSG00000231207	RP1-144C9.2
865	1	27392644	27395814	ENSG00000181773	GPR3
866	1	27404226	27490158	ENSG00000158195	WASF2
867	1	27457198	27459582	ENSG00000241169	RP4-752I6.1
868	1	27525805	27530561	ENSG00000237429	RP1-159A19.4
869	1	27534035	27604431	ENSG00000126705	AHDC1
870	1	27612064	27635277	ENSG00000000938	FGR
871	1	27649419	27649610	ENSG00000235912	RP1-159A19.3
872	1	27660328	27662722	ENSG00000233975	RP11-288L9.1
873	1	27666061	27672218	ENSG00000126709	IFI6
874	1	27669468	27703063	ENSG00000225886	RP11-288L9.4
875	1	27675603	27675709	ENSG00000206767	RNU6-949P
876	1	27686810	27687471	ENSG00000226662	CHMP1AP1
877	1	27693731	27693835	ENSG00000207095	RNU6-424P
878	1	27725979	27763122	ENSG00000009780	FAM76A
879	1	27739091	27739439	ENSG00000231344	RP3-426I6.2
880	1	27739954	27740629	ENSG00000230833	RPEP3
881	1	27773183	27824452	ENSG00000117758	STX12
882	1	27773858	27774041	ENSG00000269971	RP3-426I6.5
883	1	27819983	27820341	ENSG00000270031	RP3-426I6.6
884	1	27824538	27824643	ENSG00000223062	RNU6-1245P
885	1	27830778	27851676	ENSG00000117751	PPP1R8
886	1	27834401	27834566	ENSG00000252947	SCARNA1
887	1	27850574	27850744	ENSG00000278868	AL109927.1
888	1	27872543	27886685	ENSG00000130775	THEMIS2
889	1	27891524	27914746	ENSG00000117748	RPA2
890	1	27934993	27959157	ENSG00000130768	SMPDL3B
891	1	27938875	27960193	ENSG00000227050	RP11-460I13.2
892	1	27959462	27968096	ENSG00000158156	XKR8
893	1	27970344	28088696	ENSG00000158161	EYA3
894	1	27990158	27990524	ENSG00000238231	RP11-460I13.6
895	1	28031884	28032180	ENSG00000240750	RN7SL559P
896	1	28095742	28096422	ENSG00000228589	SPCS2P4
897	1	28109739	28110298	ENSG00000228943	RP5-1053E7.2
898	1	28120449	28121321	ENSG00000214812	RP5-1053E7.3
899	1	28142737	28142841	ENSG00000253005	RNU6-176P
900	1	28147166	28193936	ENSG00000169403	PTAFR
901	1	28199456	28233025	ENSG00000126698	DNAJC8
902	1	28236109	28246906	ENSG00000130770	ATPIF1
903	1	28239509	28241453	ENSG00000270605	RP5-1092A3.4
904	1	28247144	28247568	ENSG00000271398	RP5-1092A3.5
905	1	28259527	28282491	ENSG00000130766	SESN2
906	1	28329002	28335967	ENSG00000130772	MED18
907	1	28369582	28500369	ENSG00000204138	PHACTR4
908	1	28422555	28422655	ENSG00000206779	Y_RNA
909	1	28453541	28453934	ENSG00000229820	RP1-308E4.1
910	1	28481362	28481480	ENSG00000221216	RNU6ATAC27P
911	1	28505943	28539300	ENSG00000180198	RCC1
912	1	28505980	28510892	ENSG00000242125	SNHG3
913	1	28507366	28507571	ENSG00000274266	SNORA73A
914	1	28508559	28508762	ENSG00000200087	SNORA73B
915	1	28526318	28527227	ENSG00000231468	PRDX3P2
916	1	28544460	28546542	ENSG00000279443	RP4-669K10.8
917	1	28553085	28578545	ENSG00000180098	TRNAU1AP
918	1	28578538	28582983	ENSG00000197989	SNHG12
919	1	28578749	28578822	ENSG00000221539	SNORD99
920	1	28579764	28579893	ENSG00000278274	SNORA61
921	1	28580381	28580512	ENSG00000273544	SNORA44
922	1	28580920	28581056	ENSG00000274582	SNORA16A
923	1	28580920	28581054	ENSG00000280498	SNORA16A
924	1	28589323	28643085	ENSG00000120656	TAF12
925	1	28592200	28595443	ENSG00000188060	RAB42
926	1	28643228	28648581	ENSG00000229388	RP11-442N24__B.1
927	1	28648600	28648730	ENSG00000270103	RNU11
928	1	28648600	28648733	ENSG00000274978	RNU11
929	1	28668732	28719353	ENSG00000162419	GMEB1
930	1	28689665	28689794	ENSG00000252777	SCARNA24
931	1	28736621	28769775	ENSG00000198492	YTHDF2
932	1	28812142	28871267	ENSG00000116329	OPRD1
933	1	28870483	28877336	ENSG00000233427	RP1-212P9.3
934	1	28881726	28881835	ENSG00000199756	Y_RNA
